can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,NM,00,P,Dem,"$328.79",11/16/2015,"$328.79",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1041034,A1,SE.10734,201601209004547593,01/20/2016,1033341,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,NV,00,P,Dem,"$433.30",11/16/2015,"$433.30",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1041034,A1,SE.10731,201601209004547591,01/20/2016,1033341,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,NY,00,P,Dem,"$3,193.50",11/16/2015,"$3,193.50",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1041034,A1,SE.10735,201601209004547593,01/20/2016,1033341,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,OH,00,P,Dem,"$1,862.31",11/16/2015,"$1,862.31",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1041034,A1,SE.10738,201601209004547595,01/20/2016,1033341,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,OK,00,P,Dem,"$600.73",11/16/2015,"$600.73",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1041034,A1,SE.10739,201601209004547595,01/20/2016,1033341,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,OR,00,P,Dem,"$632.86",11/16/2015,"$632.86",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1041034,A1,SE.10740,201601209004547596,01/20/2016,1033341,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,PA,00,P,Dem,"$2,100.02",11/16/2015,"$2,100.02",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1041034,A1,SE.10741,201601209004547596,01/20/2016,1033341,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,RI,00,P,Dem,"$174.99",11/16/2015,"$174.99",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1041034,A1,SE.10742,201601209004547597,01/20/2016,1033341,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,RI,00,P,Dem,"$174.99",11/16/2015,"$174.99",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10742,201511189003374122,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,SC,00,P,Dem,"$757.11",11/16/2015,"$757.11",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10743,201511189003374122,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,SD,00,P,Dem,"$130.63",11/16/2015,"$130.63",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10744,201511189003374123,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,TN,00,P,Dem,"$1,033.25",11/16/2015,"$1,033.25",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10745,201511189003374123,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,TX,00,P,Dem,"$3,937.16",11/16/2015,"$3,937.16",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10746,201511189003374124,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,UT,00,P,Dem,"$407.50",11/16/2015,"$407.50",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10747,201511189003374124,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,VA,00,P,Dem,"$1,313.46",11/16/2015,"$1,313.46",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10749,201511189003374125,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,VT,00,P,Dem,"$105.28",11/16/2015,"$105.28",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10748,201511189003374125,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,WA,00,P,Dem,"$1,104.17",11/16/2015,"$1,104.17",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10750,201511189003374126,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,WI,00,P,Dem,"$922.66",11/16/2015,"$922.66",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10752,201511189003374127,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,WV,00,P,Dem,"$309.39",11/16/2015,"$309.39",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10751,201511189003374126,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,WY,00,P,Dem,"$91.14",11/16/2015,"$91.14",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10753,201511189003374127,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,AK,00,P,Dem,"$112.40",11/16/2015,"$112.40",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10705,201511189003374103,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,AL,00,P,Dem,"$773.30",11/16/2015,"$773.30",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10704,201511189003374103,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,AR,00,P,Dem,"$468.64",11/16/2015,"$468.64",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10707,201511189003374104,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,AZ,00,P,Dem,"$1,021.93",11/16/2015,"$1,021.93",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10706,201511189003374104,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,CA,00,P,Dem,"$5,979.19",11/16/2015,"$5,979.19",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10708,201511189003374105,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,CO,00,P,Dem,"$817.71",11/16/2015,"$817.71",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10709,201511189003374105,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,CT,00,P,Dem,"$584.33",11/16/2015,"$584.33",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10710,201511189003374106,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,DC,00,P,Dem,"$107.86",11/16/2015,"$107.86",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10754,201511189003374128,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,DE,00,P,Dem,"$147.79",11/16/2015,"$147.79",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10711,201511189003374106,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,FL,00,P,Dem,"$3,169.08",11/16/2015,"$3,169.08",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10712,201511189003374107,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,GA,00,P,Dem,"$1,541.16",11/16/2015,"$1,541.16",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10713,201511189003374107,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,HI,00,P,Dem,"$225.16",11/16/2015,"$225.16",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10714,201511189003374108,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,IA,00,P,Dem,"$491.87",11/16/2015,"$491.87",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10718,201511189003374110,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,ID,00,P,Dem,"$243.39",11/16/2015,"$243.39",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10715,201511189003374108,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,IL,00,P,Dem,"$2,055.72",11/16/2015,"$2,055.72",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10716,201511189003374109,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,IN,00,P,Dem,"$1,034.96",11/16/2015,"$1,034.96",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10717,201511189003374109,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY",C00524454,CONSERVATIVE MAJORITY FUND,G,KS,00,P,Dem,"$451.77",11/16/2015,"$451.77",Oppose,VOTER CONTACT,INFOCISION MANAGEMENT CORP,1033341,N,SE.10719,201511189003374110,11/18/2015, ,11/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00587022,COURAGEOUS CONSERVATIVES PAC,P,SC,00,P,Dem,"$87.83",02/19/2016,"$46,184.45",Oppose,Social Media Advertising,Mountaintop Media,1051234,N,SE.4444,201602199008507593,02/19/2016, ,02/18/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$8,130.00",09/30/2015,"$152,081.71",Oppose,Postage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 10/07/15.,STMP,1027390,N,B585261,201510099002828642,10/09/2015, ,10/07/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$650.00",01/04/2016,"$41,538.64",Oppose,Data processing estimate of DM opposing Hillary Clinton. DMs sent on 1/8/16.,SunriseData Services,1038602,N,B592375,201601089004444952,01/08/2016, ,01/08/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$1,276.91",01/04/2016,"$41,538.64",Oppose,Mailshop estimate of nationwide DM opposing Hillary Clinton. DMs sent on 1/8/16.,Fulfillment House Inc.,1038602,N,B592378,201601089004444953,01/08/2016, ,01/08/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,238.42",01/04/2016,"$41,538.64",Oppose,Cost estimate of evelopes for nationwide DM opposing Hillary Clinton. DMs sent on 1/8/16.,Valley Press,1038602,N,B592381,201601089004444953,01/08/2016, ,01/08/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$3,273.31",01/04/2016,"$41,538.64",Oppose,Printing estimate of nationwide DM opposing Hillary Clinton. DMs sent on 1/8/16.,Corporate Press Inc.,1038602,N,B592376,201601089004444952,01/08/2016, ,01/08/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$3,500.00",01/04/2016,"$41,538.64",Oppose,Mailing list brokerage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 1/8/16.,NOVA List Company,1038602,N,B592373,201601089004444951,01/08/2016, ,01/08/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$4,700.00",01/04/2016,"$41,538.64",Oppose,Direct mail creative fee estimate of nationwide DM opposing Hillary Clinton. DMs sent on 1/8/16.,HSP Direct,1038602,N,B592371,201601089004444949,01/08/2016, ,01/08/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$13,350.00",01/04/2016,"$41,538.64",Oppose,Postage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 1/8/16.,STMP,1038602,N,B592372,201601089004444949,01/08/2016, ,01/08/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$10,000.00",08/14/2015,"$113,883.19",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from August 15-31.,InfoCision,1021607,N,B579775,201508149000830043,08/14/2015, ,08/14/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,482.64",12/15/2015,"$206,758.18",Oppose,Printing estimate of nationwide DM opposing Hillary Clinton. DMs sent on 12/18/15.,Corporate Press Inc.,1036763,N,B591596,201512189004349923,12/18/2015, ,12/18/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$3,500.00",12/15/2015,"$206,758.18",Oppose,Mailing list brokerage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 12/18/15.,NOVA List Company,1036763,N,B591592,201512189004349921,12/18/2015, ,12/18/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$4,700.00",12/15/2015,"$206,758.18",Oppose,Direct mail creative fee estimate of nationwide DM opposing Hillary Clinton. DMs sent on 12/18/15.,HSP Direct,1036763,N,B591594,201512189004349922,12/18/2015, ,12/18/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$13,350.00",12/15/2015,"$206,758.18",Oppose,Postage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 12/18/15.,STMP,1036763,N,B591593,201512189004349921,12/18/2015, ,12/18/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$550.00",12/15/2015,"$206,758.18",Oppose,Donor list modeling estimate of DM opposing Hillary Clinton. DMs sent on 12/18/15.,Donor Bureau,1036763,N,B591591,201512189004349919,12/18/2015, ,12/18/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$650.00",12/15/2015,"$206,758.18",Oppose,Data processing estimate of DM opposing Hillary Clinton. DMs sent on 12/18/15.,SunriseData Services,1036763,N,B591590,201512189004349919,12/18/2015, ,12/18/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$1,989.84",12/15/2015,"$206,758.18",Oppose,Envelope purchase estimate of nationwide DM opposing Hillary Clinton. DMs sent on 12/18/15.,Rite Envelope & Graphics Inc.,1036763,N,B591597,201512189004349923,12/18/2015, ,12/18/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,000.00",12/18/2015,"$206,758.18",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from December 18-31.,InfoCision,1036763,N,B591598,201512189004349924,12/18/2015, ,12/18/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,025.97",12/15/2015,"$206,758.18",Oppose,Mailshop estimate of nationwide DM opposing Hillary Clinton. DMs sent on 12/18/15.,Bigeye Direct,1036763,N,B591595,201512189004349922,12/18/2015, ,12/18/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,000.00",10/16/2015,"$154,081.71",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from October 16-31.,InfoCision,1029837,N,B585729,201510169003100954,10/16/2015, ,10/16/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$330.00",11/17/2015,"$175,509.73",Oppose,Mailing list modeling estimate of DM opposing Hillary Clinton. DMs sent on 11/30/15.,Donor Bureau,1034631,N,B588935,201512029004124646,12/02/2015, ,11/30/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$390.00",11/17/2015,"$175,509.73",Oppose,Data processing estimate of DM opposing Hillary Clinton. DMs sent on 11/30/15.,SunriseData Services,1034631,N,B588934,201512029004124644,12/02/2015, ,11/30/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,800.00",11/17/2015,"$175,509.73",Oppose,Mailing list brokerage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 11/30/15.,NOVA List Company,1034631,N,B588936,201512029004124646,12/02/2015, ,11/30/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,820.00",11/17/2015,"$175,509.73",Oppose,Direct mail creative feeestimate of nationwide DM opposing Hillary Clinton. DMs sent on 11/30/15.,HSP Direct,1034631,N,B588938,201512029004124647,12/02/2015, ,11/30/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$4,958.02",11/17/2015,"$175,509.73",Oppose,Printing & mail shop estimate of nationwide DM opposing Hillary Clinton. DMs sent on 11/30/15.,MDI Imaging & Mail LLC,1034631,N,B588902,201512029004124644,12/02/2015, ,11/30/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$8,130.00",11/17/2015,"$175,509.73",Oppose,Postage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 11/30/15.,STMP,1034631,N,B588937,201512029004124647,12/02/2015, ,11/30/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$15,000.00",01/15/2016,"$56,538.64",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from January 15-31.,InfoCision,1040074,N,B592705,201601159004508376,01/15/2016, ,01/15/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$185.93",02/09/2016,"$146,384.59",Oppose,Direct mail creative fee estimate of nationwide DM opposing Hillary Clinton. DMs sent on 2/22/16.,HSP Direct LLC,1052056,N,B595314,201602249009621345,02/24/2016, ,02/22/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$300.00",02/09/2016,"$146,384.59",Oppose,Data processing estimate of DM opposing Hillary Clinton. DMs sent on 2/22/16.,SunriseData Services,1052056,N,B595312,201602249009621343,02/24/2016, ,02/22/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$1,057.44",02/09/2016,"$146,384.59",Oppose,Postage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 2/22/16.,STMP,1052056,N,B595313,201602249009621345,02/24/2016, ,02/22/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,371.48",02/09/2016,"$146,384.59",Oppose,Printing & Mailshop estimate of nationwide DM opposing Hillary Clinton. DMs sent on 2/22/16.,Fulfillment House Inc.,1052056,N,B595311,201602249009621343,02/24/2016, ,02/22/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$10,000.00",03/01/2016,"$156,384.59",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from March 1-14th.,InfoCision,1053114,N,B595905,201603039009640195,03/03/2016, ,03/01/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$30,000.00",02/01/2016,"$86,538.64",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from February 1-14.,InfoCision,1047879,N,B593533,201602039008436649,02/03/2016, ,02/01/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$20,000.00",02/16/2016,"$142,469.74",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from February 15-29.,InfoCision,1049688,N,B594546,201602169008472389,02/16/2016, ,02/15/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$22,000.00",07/31/2015,"$103,883.19",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from August 1-14.,InfoCision,1019868,N,B579202,201507319000512860,07/31/2015, ,07/31/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$140,000.00",06/09/2015,"$140,983.19",Oppose,Telemarketing calls opposing Hillary Clinton. Calls made from June 9th to June 30th.,InfoCision,1010140,A1,B575415,15951463192,06/10/2015,1010124,06/09/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$35,000.00",07/01/2015,"$56,883.19",Oppose,Estimate of telemarketing calls opposing Hillary Clinton. Calls made from July 1st to July 15th.,InfoCision,1016219,A1,B577363,201507179000265394,07/17/2015,1012227,07/01/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$25,000.00",07/17/2015,"$81,883.19",Oppose,Estimate of telemarketing calls opposing Hillary Clinton. Calls made from July 15th to July 31st.,InfoCision,1016224,N,B578369,201507179000265431,07/17/2015, ,07/15/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$20,900.00",06/09/2015,"$21,883.19",Oppose,Estimated amount of telemarketing calls opposing Hillary Clinton made from June 9th to June 30th.,InfoCision,1012223,A2,B575415,201507029000054981,07/02/2015,1010140,06/09/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$10,000.00",07/01/2015,"$31,883.19",Oppose,Estimate of telemarketing calls opposing Hillary Clinton. Calls made from July 1st to July 15th.,InfoCision,1012227,N,B577363,201507029000055013,07/02/2015, ,07/01/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$660.00",02/04/2016,"$122,469.74",Oppose,Donor list modeling estimate of DM opposing Hillary Clinton. DMs sent on 2/12/16.,Donor Bureau,1049249,N,B594497,201602129008458063,02/12/2016, ,02/12/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$780.00",02/04/2016,"$122,469.74",Oppose,Data processing estimate of DM opposing Hillary Clinton. DMs sent on 2/12/16.,SunriseData Services,1049249,N,B594498,201602129008458063,02/12/2016, ,02/12/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$4,200.00",02/04/2016,"$122,469.74",Oppose,Mailing list brokerage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 2/12/16.,NOVA List Company,1049249,N,B594502,201602129008458066,02/12/2016, ,02/12/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$4,298.14",02/04/2016,"$122,469.74",Oppose,Printing & mailshop estimate of nationwide DM opposing Hillary Clinton. DMs sent on 2/12/16.,Image Direct LLC,1049249,N,B594503,201602129008458066,02/12/2016, ,02/12/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$4,392.96",02/04/2016,"$122,469.74",Oppose,Envelope cost estimate of nationwide DM opposing Hillary Clinton. DMs sent on 2/12/16.,Tri-State Envelope Corporation,1049249,N,B594509,201602129008458067,02/12/2016, ,02/12/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$5,640.00",02/04/2016,"$122,469.74",Oppose,Direct mail creative fee estimate of nationwide DM opposing Hillary Clinton. DMs sent on 2/12/16.,HSP Direct LLC,1049249,N,B594499,201602129008458065,02/12/2016, ,02/12/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$15,960.00",02/04/2016,"$122,469.74",Oppose,Postage estimate of nationwide DM opposing Hillary Clinton. DMs sent on 2/12/16.,STMP,1049249,N,B594501,201602129008458065,02/12/2016, ,02/12/2016
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,000.00",11/01/2015,"$156,081.71",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from November 1-15.,InfoCision,1031707,N,B587073,201511039003264177,11/03/2015, ,11/01/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$2,000.00",10/02/2015,"$133,830.82",Oppose,Estimate of nationwide telemarketing calls opposing Hillary Clinton. Calls made from October 1-15.,InfoCision,1026621,N,B584740,201510029002810210,10/02/2015, ,10/01/2015
P00003392,"Clinton, Hillary",C00497420,Citizens United Super PAC LLC,P,US,00,P,Dem,"$330.00",08/11/2015,"$131,830.82",Oppose,Mailing list modeling estimate of DM opposing Hillary Clinton. DMs sent on 8/26/15.,Donor Bureau,1023618,N,B582116,201508289001585875,08/28/2015, ,08/26/2015
